user_id,cluster,cluster_name,cluster_profile,total_spend,avg_spend,purchase_count,unique_sessions,categories_purchased,brands_purchased,cart_to_purchase_ratio,view_to_purchase_ratio
474832046.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
474967396.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,3,0.0,5.0
477121012.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
479233261.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,7.0
485580346.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
489198768.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
491303749.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,4.0
496808326.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
501367490.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,2,1,2,0.0,4.0
502372361.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
506661592.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
507564181.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
509481306.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
511760465.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
512366249.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
512367071.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,2.0
512367865.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512371822.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,4,0.0,5.0
512379330.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,5.0
512381472.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512382758.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
512384348.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,2.0
512384407.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,2,1,1,0.0,5.0
512389896.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,3.0
512395480.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,3.0
512397285.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,2.0
512398306.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512410656.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,2,1,2,0.0,3.0
512411198.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,4.0
512411850.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,3.0
512424146.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
512427987.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,2.0
512432735.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
512432743.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,2.0
512434271.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512435480.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,2.0
512436793.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
512440423.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
512440806.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
512440845.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
512440983.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,3.0
512445078.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
512450748.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
512452527.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,5.0
512454319.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,2,0.0,6.0
512457629.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
512458373.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,2,0.0,4.0
512462154.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
512467931.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
512477553.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,2.0
512478069.0,3,Category_Explorers,"Most diverse, high engagement",100.39,100.39,1.0,2,1,2,0.0,4.0
512481002.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,2.0
512486103.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,3,3,4,0.0,11.0
512486232.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,8.0
512495355.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512498772.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512499605.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,3,0.0,8.0
512503765.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
512507939.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,2,0.0,6.0
512509449.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,4,1,1,0.0,7.0
512512380.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,5.0
512520626.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
512521849.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512525276.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
512531789.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,2.0
512533331.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,3,0.0,3.0
512535132.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
512535731.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,2,0.0,5.0
512536558.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
512537455.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512539120.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
512539408.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
512540951.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,2,2,2,0.0,3.0
512542210.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,6.0
512543044.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,2,1,2,0.0,4.0
512545245.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,3,0.0,5.0
512545540.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
512546443.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,2,0.0,3.0
512548550.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,2.0
512550575.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,5.0
512553095.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,4.0
512556357.0,1,Premium_Customers,"Highest spending, premium buyers",515.67,515.67,1.0,1,1,1,0.0,0.5
512558158.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,3.0
512558829.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,2,3,0.0,3.0
512559748.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,2.0
512566763.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,2.0
512580436.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,3,0.0,4.0
512581013.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,2.0
512584306.0,3,Category_Explorers,"Most diverse, high engagement",189.26,189.26,1.0,1,1,2,0.5,1.5
512587246.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,2,0.0,3.0
512587418.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
512589439.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,2,0.0,2.0
512592316.0,0,Efficient_Buyers,"High conversion, moderate spending",174.76,174.76,1.0,1,1,1,0.5,2.5
512598759.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,4,0.0,8.0
512602903.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,3,0.0,11.0
512605882.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,3,0.0,7.0
512606538.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,2,3,4,0.0,7.0
512607090.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,2,3,0.0,5.0
512608097.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,6.0
512611210.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512618113.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512620656.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,2,1,5,0.0,9.0
512622333.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512626652.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,6.0
512635198.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,3,0.0,8.0
512637377.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,2,1,2,0.0,3.0
512637812.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,2,2,0.0,2.0
512642007.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
512644437.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
512656281.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,2,2,2,0.0,2.0
512682014.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,12.0
512682220.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,6.0
512694696.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
512696622.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512697949.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,4.0
512698113.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,2,0.0,4.0
512699625.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,2,1,2,0.0,9.0
512700407.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,4.0
512702129.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,2,2,3,0.0,3.0
512706601.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
512709069.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,3.0
512715570.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,3.0
512718641.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
512723795.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,2,0.0,2.0
512724185.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512729958.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,2,0.0,4.0
512730342.0,0,Efficient_Buyers,"High conversion, moderate spending",254.82,254.82,1.0,2,1,1,0.0,1.0
512736046.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,2.0,5.0
512738670.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,2.0
512740727.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,10.0
512742880.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,3,2,4,0.0,11.0
512743752.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,3,4,0.0,7.0
512745225.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
512749724.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,2.0
512754114.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,4.0
512757140.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
512763034.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,3.0
512764777.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,3,0.0,3.0
512766806.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
512772797.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512773150.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,3,0.0,3.0
512773488.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,5,0.0,5.0
512791148.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
512795145.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
512796145.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,3,0.0,16.0
512796782.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,3.0
512800119.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,2.0
512805899.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,1.0,1.0
512808582.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,3,0.0,3.0
512810403.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,2.0
512812487.0,0,Efficient_Buyers,"High conversion, moderate spending",111.82,111.82,1.0,1,1,1,0.0,1.5
512818387.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512825439.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,3.0
512826247.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,3.0
512827298.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
512834943.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,11.0
512836899.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
512848363.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,2,1,3,0.0,9.0
512850625.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,2.0
512850960.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,3,3,0.0,3.0
512852948.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,4,0.0,7.0
512853338.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512861469.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,5,8,0.0,9.0
512873017.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,5.0
512873788.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
512874840.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,2,0.0,5.0
512883770.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,3.0
512883866.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,2.0
512888872.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,2.0
512889804.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,4,0.0,9.0
512891070.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,4.0
512892736.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512900744.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,2,0.0,4.0
512910157.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
512913604.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,2,1,4,0.0,14.0
512919083.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,2.0
512921112.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,2.0
512921121.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,3,0.0,5.0
512925259.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,8,0.0,9.0
512939831.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,3.0
512942162.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,2.0
512945779.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,2.0
512946118.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,4.0
512946888.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
512949728.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,7,0.0,14.0
512957291.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
512962508.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
512965174.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,3,0.0,3.0
512968794.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,2.0
512975726.0,3,Category_Explorers,"Most diverse, high engagement",169.37,169.37,1.0,1,1,1,0.0,10.5
512986580.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
512993384.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,4,0.0,5.0
512995641.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,3.0
512997904.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,2,2,3,0.0,4.0
513000676.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
513003120.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
513015160.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
513015296.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,4,0.0,6.0
513018668.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,5,0.0,6.0
513025724.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,8,0.0,11.0
513032748.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,3.0
513032757.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
513045012.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,2,1,1,0.0,2.0
513047105.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
513052860.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,2.0
513054253.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
513059882.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,3,0.0,10.0
513065350.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
513070042.0,2,Budget_Browsers,"Price-sensitive, largest segment",38.59,38.59,1.0,2,1,1,0.0,2.5
513072935.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,2,0.0,3.0
513073771.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,2.0
513076189.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,4.0
513086910.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
513092149.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
513104704.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
513109944.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,3.0
513166095.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
513170182.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,4,0.0,5.0
513171422.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,5.0
513173999.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
513179012.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,2,1,2,0.0,3.0
513182258.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,3.0
513185281.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
513187965.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,5.0
513188795.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
513194193.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,4.0
513200665.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
513202784.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,6,0.0,10.0
513203571.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,2,0.0,3.0
513205415.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
513207670.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,2.0
513210011.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,3.0
513210754.0,3,Category_Explorers,"Most diverse, high engagement",17.48,17.48,1.0,1,1,2,0.0,2.0
513223886.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,4.0
513243818.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
513251992.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,4,0.0,6.0
513254174.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,3,0.0,10.0
513265169.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,4,0.0,5.0
513265392.0,0,Efficient_Buyers,"High conversion, moderate spending",286.86,286.86,1.0,1,1,1,0.0,0.5
513272701.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,3,0.0,9.0
513273661.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,2.0
513275320.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
513275557.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,2.0
513278308.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,3,0.0,3.0
513285627.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
513287370.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,3.0
513290661.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,4.0
513308782.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,3,0.0,7.0
513330295.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
513333463.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
